jordiserqueda;2017-08-11 08:59;0;0;"Pensad muy bien antes de contratar a @vertiseguros";;@vertiseguros;;"895902378372804609";https://twitter.com/jordiserqueda/status/895902378372804609
jordiserqueda;2017-08-11 11:58;0;0;"Renuevan automáticamente la póliza,y ahora se niegan a cancelar mi poliza y abonarme el dinero.Pensad bien antes de contratar @vertiseguros";;@vertiseguros;;"895947429815746560";https://twitter.com/jordiserqueda/status/895947429815746560
jordiserqueda;2017-08-20 20:32;0;0;"Renuevan automáticamente la póliza, y ahora se niegan a cancelar mi poliza y abonarme el dinero.Pensad bien antes de contratar";;;;"899338387919908868";https://twitter.com/jordiserqueda/status/899338387919908868
jordiserqueda;2017-08-20 20:32;0;0;"Renuevan automáticamente la póliza, y ahora se niegan a cancelar mi poliza y abonarme el dinero.Pensad bien antes de contratar";;;;"899338453762142208";https://twitter.com/jordiserqueda/status/899338453762142208
jordiserqueda;2017-08-20 20:33;0;0;"Renuevan automáticamente la póliza, y ahora se niegan a cancelar mi poliza y abonarme el dinero.Pensad bien antes de contratar";;;;"899338495252197376";https://twitter.com/jordiserqueda/status/899338495252197376
JorgeCastilloPr;2017-08-10 19:46;0;0;"Por qué es una práctica tan común subir el seguro "por defecto" a gente que no da partes y solo bajárselo si se quejan?";;;;"895702939905536001";https://twitter.com/JorgeCastilloPr/status/895702939905536001
juandeleals;2017-08-10 15:17;0;0;"Que le gusta a estas empresas los privados!!!";;;;"895635314320003072";https://twitter.com/juandeleals/status/895635314320003072
jujirawe;2017-08-15 01:36;4;19;"Vertí y John los nuevos refuerzos de CAI. Bien por los partidarios que no develaron los tapados antes de la presentación. https:// twitter.com/independiente/ status/897235173959512064 …";;;;"897240605218271232";https://twitter.com/jujirawe/status/897240605218271232
JustSyl1;2017-08-14 19:28;1;1;"- Anuncio de Verti en Spotify - Ganas de matar aumentando pic.twitter.com/OErboX34xs";;;;"897148055761416194";https://twitter.com/JustSyl1/status/897148055761416194
kikiloretfe;2017-08-17 03:02;0;0;"@vertiseguros imposible contactar con MARIA JESUS PIRIZ mi nuevisima asesora. Problemas actualizacion datos";;@vertiseguros;;"897986907539357696";https://twitter.com/kikiloretfe/status/897986907539357696
likecrazzzy;2017-08-03 00:37;2;3;"Somos el grupo de las lorzis no Verti Seguros https:// twitter.com/vengasuerte/st atus/892876853878243329 …";;;;"892877084275740672";https://twitter.com/likecrazzzy/status/892877084275740672
LoliLelorzia;2017-08-16 13:31;0;0;"el anuncio de verti de spotify es la puta cosa mas irritante que he escuchado en mi vida";;;;"897782958832193537";https://twitter.com/LoliLelorzia/status/897782958832193537
M_A_Reyes;2017-08-11 11:35;1;3;"A este paso, al metro de Granada no lo va a querer asegurar ni @vertiseguros . Granaínos, rojo=no pasar, que viene el scalextric!!!";;@vertiseguros;;"895941636089315328";https://twitter.com/M_A_Reyes/status/895941636089315328
marcodiasf;2017-08-22 15:39;0;5;"Verti umas lágrimas a ouvir a gravação do Purple Rain com o FF... o sol anda me a fazer mal á tola";;;;"899989455968374784";https://twitter.com/marcodiasf/status/899989455968374784
mariaemarcas;2017-08-08 09:59;0;0;". Con el plan amigo de verti , contrata tu seguro a todo riesgo, a terceros, hogar https://www. milanuncios.com/servicios-para -motor/20-de-regalo-con-verti-n107808y00605a-218090451.htm …";;;;"894830413029494786";https://twitter.com/mariaemarcas/status/894830413029494786
mariaemarcas;2017-08-08 10:07;0;0;". Verti tiene muy buenos seguros a precios competitivos. plan amigo, si https://www. milanuncios.com/servicios-para -motor/codigo-verti-regalo-20-n100149k08089v-218090086.htm …";;;;"894832485665828866";https://twitter.com/mariaemarcas/status/894832485665828866
mariaemarcas;2017-08-14 11:06;0;0;"Con el plan amigo de verti , contrata tu seguro a todo riesgo, a terceros, hogar , moto , mascotas 20€-de-regalo-con- verti -n107808y00605a";;;;"897021657528905728";https://twitter.com/mariaemarcas/status/897021657528905728
mariaemarcas;2017-08-14 11:12;0;0;"Verti , aseguradora on line de maphre,tiene buenos seguros precios competitivos.Con el plan amigo regalo 20€ si usas mi codigo-n100149k08089v";;;;"897023197933166592";https://twitter.com/mariaemarcas/status/897023197933166592
mariaemarcas;2017-08-15 18:20;0;0;". Con el plan amigo de Verti , usa mi codigo al contratar tu seguro : de mascotas,coche, moto,hogar";;;;"897493139249917957";https://twitter.com/mariaemarcas/status/897493139249917957
mariaemarcas;2017-08-15 18:21;0;0;". Con el plan amigo de verti ,usa mi codigo de recomendación al contratar tu seguro d";;;;"897493570768310273";https://twitter.com/mariaemarcas/status/897493570768310273
mariaemarcas;2017-08-19 10:57;0;0;". Si contratas tu seguro con verti ( todo riesgo, terceros, moto,hogar,mascotas etc..) y utilizas mi codigo te regalo-20-n100149k08089v";;;;"898831373166931968";https://twitter.com/mariaemarcas/status/898831373166931968
Mery__Bm;2017-08-11 17:32;0;0;"el anuncio de Verti en spotify ha hecho que me asuste";;;;"896031493688000513";https://twitter.com/Mery__Bm/status/896031493688000513
mjvallina;2017-08-05 19:38;0;0;"Cambia de coche!!";;;;"893889066982309889";https://twitter.com/mjvallina/status/893889066982309889
montsefayos;2017-08-01 11:02;0;0;"Nunca podré consultar online el estado de mi siniestro @vertiseguros ? Lloro al escuchar eso de ahorrar tiempo y dinero a través de la web";;@vertiseguros;;"892309432088002560";https://twitter.com/montsefayos/status/892309432088002560username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
nikolaimad;2017-08-11 08:19;0;0;"@vertiseguros primer parte y primera sorpresa desagradable.mi póliza no incluye coche de sustitución.no renovare ni lo recomendare.";;@vertiseguros;;"895892385053519872";https://twitter.com/nikolaimad/status/895892385053519872
OscarRodridecas;2017-08-01 19:58;0;0;"No me merezco lo que me está pasando con @Verti . Soy un buen cliente pero ellos no son un buen seguro . NOVERTI.";;@Verti;;"892444429700796416";https://twitter.com/OscarRodridecas/status/892444429700796416username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
