username|date|retweets|favorites|text|geo|mentions|hashtags|id|permalink
max_letelierp|2015-07-19 01:05|0|0|"@andoterok q lata q guti no ande como se esperaba. Lo bueno es q llanos está a buen nivel. Me gusta ese 1/2campo, 1 poco + posesion q verti ."||@andoterok||"622542795463630849"|https://twitter.com/max_letelierp/status/622542795463630849
cesarevan11|2015-07-13 00:49|0|0|"@AndreaLegarreta Andreal ! me gusta verti mucho en tu programa (HOY) Bueno a todos pero a ti principal. Nomas ti veo me haces reir."||@AndreaLegarreta||"620364264985919488"|https://twitter.com/cesarevan11/status/620364264985919488
bryanmax93|2015-06-29 07:49|0|0|"De usted ya no quiero ni el hola te lo dije te lo al verti jamas perdono una traición pero bueno que podía... http:// fb.me/3REEWcKq3"||||"615396667756544000"|https://twitter.com/bryanmax93/status/615396667756544000
alejo_verti|2015-06-17 21:03|0|1|"@BatraciaUst777 si jaja bueno tienes razon :D"||@BatraciaUst777||"611247764941484032"|https://twitter.com/alejo_verti/status/611247764941484032
alejo_verti|2015-06-17 20:49|0|0|"@BatraciaUst777 bueno tienes razon me he ido mal perdona pero igual algo que ellos deciden postata:seguime yo te sigo"||@BatraciaUst777||"611244302933565440"|https://twitter.com/alejo_verti/status/611244302933565440
Maga_Etchegoyen|2015-06-09 23:53|0|2|"Me di vertí sii @Coito_7 , pero no el vino parecia uva y azucar , pero admito estuvo bueno ◕ω◕"||@Coito_7||"608391460891815936"|https://twitter.com/Maga_Etchegoyen/status/608391460891815936
alejo_verti|2015-06-02 01:24|0|0|"@vegetta777 venga vege eres el mejor vondadoso nose pero se me da que ves a tener un carma mas bueno que dios haces feliz a muchau gente :)"||@vegetta777||"605515289493651458"|https://twitter.com/alejo_verti/status/605515289493651458
xYayuRodriguezz|2015-05-26 05:07|1|1|"@oriii_fernandez y bueno , con tremendo coso en la pierna a mi tambien me daria paja , mañana voy a verti tipo 7:30"||@oriii_fernandez||"603034791995416577"|https://twitter.com/xYayuRodriguezz/status/603034791995416577
siento75|2015-05-19 17:21|0|1|"@EL_Vertiginoso hola, Verti !!!!!! Qué bueno que la lluvia te trajera!"||@EL_Vertiginoso||"600682597015003136"|https://twitter.com/siento75/status/600682597015003136
KateMateus|2015-05-13 05:34|2|6|"Un gran para el equipo #VozPopuliToons Se viene lo #VertiBueno @PaoloMiscia @DavideFaraldi @FranziBG @AnSuaC https:// twitter.com/lomastrinadoco m/status/598324019126005761 …"||@PaoloMiscia @DavideFaraldi @FranziBG @AnSuaC|#VozPopuliToons #VertiBueno|"598330397622140928"|https://twitter.com/KateMateus/status/598330397622140928
delzilenejgui30|2015-04-13 03:56|0|0|"Hola reina @victoriaruffo31 que Bueno Vertí aquí! Te quiero mucho."||@victoriaruffo31||"587434126187372545"|https://twitter.com/delzilenejgui30/status/587434126187372545
Saulpayano_|2015-04-04 09:11|0|0|"#Feito_Tuta_ Bueno ' Linting koran "cetak" rupiah dari balik penjara: Firdaus (32) sedang sibuk memotong verti ... http:// bit.ly/1CDIzby"|||#Feito_Tuta_|"584252052886327296"|https://twitter.com/Saulpayano_/status/584252052886327296
delzilenejgui30|2015-04-04 00:49|8|8|"Las fotos compartida por nuestra Queen! Awiwis!!! Que bueno Vertí disfrutando esta hermoso paisaje pic.twitter.com/ApjeTLOUiw"||||"584125685331005440"|https://twitter.com/delzilenejgui30/status/584125685331005440
Verti_777|2015-04-01 03:14|0|0|"Porque tu haces que el partido sea tan pero tan bueno de ver gracias @martinolimx eres la onda"||@martinolimx||"583074865277632512"|https://twitter.com/Verti_777/status/583074865277632512
delzilenejgui30|2015-03-28 23:19|0|0|"@victoriaruffo31 noooooo! Por Dios! Ud aquí y yo no estaba! . Pero bueno estoy súper feliz por Vertí aquí mi Queen. TE QUIERO MUCHOOOO."||@victoriaruffo31||"581943717348687872"|https://twitter.com/delzilenejgui30/status/581943717348687872
delzilenejgui30|2015-03-25 00:50|0|0|"@braviela !!! Que bueno Vertí aquí. ."||@braviela||"580516946212425728"|https://twitter.com/delzilenejgui30/status/580516946212425728
aimfri|2015-02-13 10:36|0|0|"Quiero poner a la venta mi moto. Que hago con el seguro de verti ¿?: Bueno enn el titulo va la pre... http:// bit.ly/1yvfd9Z #motosaimfri"|||#motosaimfri|"566168977349439488"|https://twitter.com/aimfri/status/566168977349439488
o_verti|2014-11-30 04:27|0|0|"@JALobeira Estuvistes en algo malo, bueno te dije lo que presenti."||@JALobeira||"538896962339491841"|https://twitter.com/o_verti/status/538896962339491841
KainHGG|2014-11-15 03:20|0|0|"@martinolimx y la brujita verti q según era casi igual de bueno que la brujita verón?"||@martinolimx||"533444328350568448"|https://twitter.com/KainHGG/status/533444328350568448
MardelAntigua|2014-10-08 01:14|0|0|"Bueno creo que si en Londres coinciden con lo que yo vertí , de que vinieron a provocar, está todo dicho, o no ? http:// fb.me/6QKF12yUj"||||"519626735076118528"|https://twitter.com/MardelAntigua/status/519626735076118528
YurlaTuesca|2014-10-06 22:27|0|0|"SE LO AL VERTI PERO BUENO COMO NUNCA LE HACEN CASO A YURLANIS TUESCA VERGARA"||||"519222333048115200"|https://twitter.com/YurlaTuesca/status/519222333048115200
jmoujo|2014-09-20 08:48|0|0|"@cristina_pardo @Avivir No es bueno escucharos a estas horas.Con lo de Pons vertí medio café en la mesa.Huérfano d desayuno."||@cristina_pardo @Avivir||"513218158250180608"|https://twitter.com/jmoujo/status/513218158250180608
Tincho_AisaJara|2014-09-10 02:52|1|0|"@MayzonAgusttin bueno pero el 81 pasa x verti nose a cuanto de mi casa, no mucho"||@MayzonAgusttin||"509504717647790081"|https://twitter.com/Tincho_AisaJara/status/509504717647790081
zorygl|2014-09-09 13:19|0|0|"Que bueno el anuncio de verti"||||"509300009364627456"|https://twitter.com/zorygl/status/509300009364627456
NURIIAAFB|2014-09-06 02:09|1|0|"Bueno lo de guapa .. ella es lo que ve en sus espejos .. Pero le va a pasar como a la bruja mala de Blancanieves en el anuncio de verti ."||||"508044197950001152"|https://twitter.com/NURIIAAFB/status/508044197950001152
edencas68|2014-09-01 22:35|0|0|"Bueno estaba alejado por un par de días de mis tuit y vertí unos cuantos y soy responsable de lo que vierto. No chambres por favor y no RT"||||"506540794879430657"|https://twitter.com/edencas68/status/506540794879430657
anbel842|2014-09-01 12:01|0|0|"@Marinatr88 hola marina , bueno perdon , espero que avlar con tigo ace un tiempo sin verti guapa saludo !"||@Marinatr88||"506381434865876992"|https://twitter.com/anbel842/status/506381434865876992
xvontheater|2014-08-27 15:37|0|0|"Que bueno está el Peter Pan del anuncio de Verti mae mía."||||"504623822465925120"|https://twitter.com/xvontheater/status/504623822465925120
Luisitopaez93|2014-08-19 22:45|1|1|"Bueno pues una cenita en #Verti 'C en compañia de @Antoniofullrcds pic.twitter.com/rP2emuLqPl"||@Antoniofullrcds|#Verti|"501832363098509312"|https://twitter.com/Luisitopaez93/status/501832363098509312
Olle_Jorge5|2014-08-04 15:05|0|0|"Dise #Asi El México que va dejar huella:   Somos una nación que se visualiza en dos verti ... http:// bit.ly/1os0A6s Tu #Novia Besa Bueno"|||#Asi #Novia|"496280848581152769"|https://twitter.com/Olle_Jorge5/status/496280848581152769
sabry_artaza|2014-07-25 05:10|0|0|"Que bueno que esta Julián Di Vertí"||||"492507272036499456"|https://twitter.com/sabry_artaza/status/492507272036499456
daniecpk|2014-07-18 02:40|0|1|"@fakuflores clarooo, vos porq sos bueno con la verti jajaj"||@fakuflores||"489932691140521984"|https://twitter.com/daniecpk/status/489932691140521984
ahorristas|2014-07-17 12:16|0|0|"Título: VERTI Código plan amigo - por: whatman: Hola a todos: Como todos sabemos en estos tiempos es bueno ah... http:// bit.ly/1wyKvwg"||||"489715317120057344"|https://twitter.com/ahorristas/status/489715317120057344
cigalodanis|2014-07-05 15:53|0|0|"Lamentable vincular un anuncio de papel WC a Leonardo. Pero bueno , después de pizzaladas y los anuncios de Verti , who cares?"||||"485421262945402880"|https://twitter.com/cigalodanis/status/485421262945402880
