username|date|retweets|favorites|text|geo|mentions|hashtags|id|permalink
Brain_Daamage|2015-03-01 04:01|0|0|""La prinzeza ehta ehperando a ke zu compañia le recompense por seh fiehhl" Spotify anuncios - Verti"||||"571867796507897856"|https://twitter.com/Brain_Daamage/status/571867796507897856
mariabaach|2015-02-22 15:17|0|0|"El anuncio de Verti del spotify vamos a ver"||||"569501259516010496"|https://twitter.com/mariabaach/status/569501259516010496
Wickedwildpaw|2015-02-10 20:58|2|1|"Spotify de tus anuncios me da igual: -Los seguros Verti . -Que llegue San Valentin -Tus playlist Latino, la del gimnasio, y la del reggaeton."||||"565238287720534016"|https://twitter.com/Wickedwildpaw/status/565238287720534016
HeyJohnnyPark_|2015-01-18 22:01|0|0|"Que haces Verti en Spotify"||||"556919230298603521"|https://twitter.com/HeyJohnnyPark_/status/556919230298603521
lemmonadeire|2015-01-15 16:55|0|1|"Ya está, al tercer anuncio de Verti que ha salido he cerrado Spotify . Definitivamente me paso a Grooveshark"||||"555755212712206336"|https://twitter.com/lemmonadeire/status/555755212712206336
czechman45|2014-01-27 01:15|0|0|"jednoduše. jde to samozřejmě jen v desktopové verti Spotify , v sloupci vybereš Library což je tvá iTunes knihovna. pic.twitter.com/chroH5mm3B"||||"427595799040884737"|https://twitter.com/czechman45/status/427595799040884737
HugoPoidevin|2014-01-16 17:25|0|1|"Hallelujah ! A nous Thierry Pastor h24 ! cc @Kevin_Dufreche @PierreCucchi_NR @Aurelien_ Verti #Spotify #LastRT"||@Kevin_Dufreche @PierreCucchi_NR @Aurelien_|#Spotify #LastRT|"423853478797004800"|https://twitter.com/HugoPoidevin/status/423853478797004800
Masiliauskas|2013-10-18 23:02|0|0|"Kai Spotify iš tavo "starred" playlist'o radijo paleidžia tavo mylimiausią dainą, supranti, kad tie 25lt/mėn buvo to verti ."||||"391308285736808448"|https://twitter.com/Masiliauskas/status/391308285736808448
jaumepre|2013-04-01 20:28|0|0|"#NowPlaying Verti -Marte by The Twilight Singers on #Spotify http:// open.spotify.com/track/0GSE94H8 JECkRR9vb40GyZ …"|||#NowPlaying #Spotify|"318791967666479107"|https://twitter.com/jaumepre/status/318791967666479107
chrisboyddotnet|2012-07-07 17:55|0|0|"♫ Verti -Marte – The Twilight Singers http:// spoti.fi/L0fzxA #Spotify"|||#Spotify|"221633613769351168"|https://twitter.com/chrisboyddotnet/status/221633613769351168
