username|date|retweets|favorites|text|geo|mentions|hashtags|id|permalink
vertiseguros|2017-01-23 14:26|0|0|"¿A veces tu cabeza se pierde entre grandes reflexiones? Mejor #UtilizaLaCabeza para contratar tu seguro con Tarifa Web de Verti , ¡y ahorra! pic.twitter.com/SeOQLtcK2K"|||#UtilizaLaCabeza|"823522367196504065"|https://twitter.com/vertiseguros/status/823522367196504065
vertiseguros|2017-01-10 18:00|0|0|"¿Se pierde tu cabeza entre grandes reflexiones? #UtilizaLaCabeza y contrata tu seguro con Tarifa Web de Verti : http:// ow.ly/vsTE307RxQv pic.twitter.com/O8CIsqV1b4"|||#UtilizaLaCabeza|"818865146202300417"|https://twitter.com/vertiseguros/status/818865146202300417
vertiseguros|2016-12-13 10:55|0|0|"Con laTarifa Web de Verti para el seguro de tu coche. #UtilizaLaCabeza http:// buff.ly/2gUQDPs pic.twitter.com/sWdxnIz3Cd"|||#UtilizaLaCabeza|"808611359164342272"|https://twitter.com/vertiseguros/status/808611359164342272
Ana_RAlv|2016-12-05 11:41|0|0|"Verti y su seguro #CADENA100ConAlejandroSanz"|||#CADENA100ConAlejandroSanz|"805723651630886912"|https://twitter.com/Ana_RAlv/status/805723651630886912
vertiseguros|2016-11-14 13:23|0|0|"Con la Tarifa Web de Verti para el seguro de tu moto ahorras tiempo y dinero. #UtilizaLaCabeza http:// buff.ly/2ex9CT3 pic.twitter.com/jzO3eCaUQ4"|||#UtilizaLaCabeza|"798139383740141568"|https://twitter.com/vertiseguros/status/798139383740141568
CarlosPinchoPin|2016-11-10 16:31|0|0|"¿Me ayudas? si tienes un seguro con VERTI déjanos aquí tu opinión de esta compañía, gracias. http://www. segurchollo.com/verti-foro-de- seguros-verti-deja-tu-opinion/ … pic.twitter.com/xghtwpJ59C"||||"796737022438346753"|https://twitter.com/CarlosPinchoPin/status/796737022438346753
undivorcio|2016-11-10 16:31|0|0|"¿Me ayudas? si tienes un seguro con VERTI déjanos aquí tu opinión de esta compañía, gracias. http://www. segurchollo.com/verti-foro-de- seguros-verti-deja-tu-opinion/ … pic.twitter.com/jw2DOv19g6"||||"796737020676734976"|https://twitter.com/undivorcio/status/796737020676734976
SoloOfertasyMas|2016-11-10 16:31|0|0|"¿Me ayudas? si tienes un seguro con VERTI déjanos aquí tu opinión de esta compañía, gracias. http://www. segurchollo.com/verti-foro-de- seguros-verti-deja-tu-opinion/ … pic.twitter.com/VaFJJDPTjm"||||"796737018227212288"|https://twitter.com/SoloOfertasyMas/status/796737018227212288
MujerVida|2016-11-10 16:31|0|0|"¿Me ayudas? si tienes un seguro con VERTI déjanos aquí tu opinión de esta compañía, gracias. http://www. segurchollo.com/verti-foro-de- seguros-verti-deja-tu-opinion/ … pic.twitter.com/qF7B9V7cTJ"||||"796737017942081536"|https://twitter.com/MujerVida/status/796737017942081536
SegurChollo|2016-11-10 16:31|0|0|"¿Me ayudas? si tienes un seguro con VERTI déjanos aquí tu opinión de esta compañía, gracias. http://www. segurchollo.com/verti-foro-de- seguros-verti-deja-tu-opinion/ … pic.twitter.com/IrvqqKLtM2"||||"796737017208049664"|https://twitter.com/SegurChollo/status/796737017208049664
josecarlos_85|2016-11-09 11:52|0|1|"Plan Código Amigo Verti : N102144K06762X. -50 Todo Riesgo Auto, -25 a Terceros, Moto y Hogar, -10 Seguro Mascotas. http://www. verti.es pic.twitter.com/FlzXm1fM9c"||||"796304388855889924"|https://twitter.com/josecarlos_85/status/796304388855889924
blogrenta|2016-11-09 01:49|0|0|"Calcula el Precio de tu Seguro de Casa Verti en España http:// ow.ly/kTno506iYWD"||||"796152688857772033"|https://twitter.com/blogrenta/status/796152688857772033
vertiseguros|2016-11-08 15:43|0|0|"Cuánto tiempo se pierde con las cadenas de tuits! Contratar un seguro en Verti es rápido y sencillo. #UtilizaLaCabeza http:// buff.ly/2fvJtBn pic.twitter.com/kmi0Z53XWm"|||#UtilizaLaCabeza|"796000223793467393"|https://twitter.com/vertiseguros/status/796000223793467393
renovarpapeles|2016-11-08 14:27|0|0|"Calcula el Precio de tu Seguro de Casa Verti en España https:// goo.gl/FF6NSr #rppls pic.twitter.com/0SQvAz7jVC"|||#rppls|"795981025419460608"|https://twitter.com/renovarpapeles/status/795981025419460608
megustawaydn|2016-11-08 14:27|0|0|"Calcula el Precio de tu Seguro de Casa Verti en España https:// goo.gl/FF6NSr via @renovarpapeles pic.twitter.com/NSmtlaP4jz"||@renovarpapeles||"795981009892229120"|https://twitter.com/megustawaydn/status/795981009892229120
josecarlos_85|2016-11-07 12:43|0|1|"Plan Código Amigo Verti : N102144K06762X. -50 Todo Riesgo Auto, -25 a Terceros, Moto y Hogar, -10 Seguro Mascotas. http://www. verti.es pic.twitter.com/WJtfab5ftv"||||"795592532516282368"|https://twitter.com/josecarlos_85/status/795592532516282368
josecarlos_85|2016-11-03 09:40|0|1|"Plan Código Amigo Verti : N102144K06762X. -50 Todo Riesgo Auto, -25 a Terceros, Moto y Hogar, -10 Seguro Mascotas. http://www. verti.es pic.twitter.com/32gY3rwCdu"||||"794096900354043905"|https://twitter.com/josecarlos_85/status/794096900354043905
josecarlos_85|2016-11-01 11:17|0|1|"Plan Código Amigo Verti : N102144K06762X. -50 Todo Riesgo Auto, -25 a Terceros, Moto y Hogar, -10 Seguro Mascotas. http://www. verti.es pic.twitter.com/2BjOb4aDEw"||||"793396609212178433"|https://twitter.com/josecarlos_85/status/793396609212178433
josecarlos_85|2016-10-31 08:35|0|1|"Plan Código Amigo Verti : N102144K06762X. -50 Todo Riesgo Auto, -25 a Terceros, Moto y Hogar, -10 Seguro Mascotas. http://www. verti.es pic.twitter.com/Cor9RvOp6B"||||"792993314035343360"|https://twitter.com/josecarlos_85/status/792993314035343360
ClubBlogueras|2016-10-29 18:17|0|0|"Campaña ?desatado? de Verti , tu seguro sin desde http:// tinyurl.com/hqw32pz"||||"792399872720855040"|https://twitter.com/ClubBlogueras/status/792399872720855040
claudineiaagui2|2016-10-25 08:15|0|0|"Calcular el precio del seguro de coche | VERTI Seguros http:// fb.me/3MSceqOYB"||||"790799006544883712"|https://twitter.com/claudineiaagui2/status/790799006544883712
Cholloterapia|2016-10-20 13:18|1|0|"Esto también es un CHOLLO: Descuento de 25€ en el Seguro Verti poniendo este código en la web: N102896H06120D http://www. verti.es"||||"789063344141561857"|https://twitter.com/Cholloterapia/status/789063344141561857
vertiseguros|2016-10-20 10:16|0|0|"Con la Tarifa Web de Verti ahorras calculando online tu seguro de coche. #Utilizalacabeza . http:// bit.ly/2eJiKoa pic.twitter.com/El0yRVOVLu"|||#Utilizalacabeza|"789017541956014080"|https://twitter.com/vertiseguros/status/789017541956014080
SaraLeiro|2016-10-19 16:02|1|0|"El corazon de @verti seguro es analítico te lo contamos en #SFE16 pic.twitter.com/DN2tXipaRH"||@verti|#SFE16|"788742198464577536"|https://twitter.com/SaraLeiro/status/788742198464577536
morilesarroyo|2016-10-18 14:43|0|0|"@verti tener un seguro verti es iguar que tener un tío en grana que no tienes seguro ni tío ni na"||@verti||"788359892679725060"|https://twitter.com/morilesarroyo/status/788359892679725060
morilesarroyo|2016-10-07 12:30|0|0|"@verti si quieres un consejo Lo más lejos posible de este seguro"||@verti||"784340230442659841"|https://twitter.com/morilesarroyo/status/784340230442659841
morilesarroyo|2016-10-07 12:29|0|0|"@verti el peor seguro que detenido en 50años es perder el dinero"||@verti||"784339802103480320"|https://twitter.com/morilesarroyo/status/784339802103480320
Richardacebes|2016-09-28 15:58|0|1|"Que habiendo pasado 44 días de entrar en #camilla en un #hospital , tu #seguro siga mirando a otro lado...es #verti !!"|||#camilla #hospital #seguro #verti|"781130881843036160"|https://twitter.com/Richardacebes/status/781130881843036160
vertiseguros|2016-09-28 14:27|0|0|"En Verti sabemos que con tu coche protegido, das menos partes y por eso ahorras en tu seguro . http:// buff.ly/2cKn0kg pic.twitter.com/8KiDCA90vj"||||"781107946851893249"|https://twitter.com/vertiseguros/status/781107946851893249
vertiseguros|2016-09-21 12:45|0|0|"Gana tiempo y dinero con Tarifa Web de Verti para tu seguro de moto. #UtilizaLaCabeza . http:// bit.ly/2clI2SF pic.twitter.com/uqXdH0MZyt"|||#UtilizaLaCabeza|"778545789777895425"|https://twitter.com/vertiseguros/status/778545789777895425
