username|date|retweets|favorites|text|geo|mentions|hashtags|id|permalink
mangelchipero|2014-04-17 20:50|0|0|"Verti una lagrima por que te estoy extrañando aun estoy bien para sonreir :')"||||"456867262322835456"|https://twitter.com/mangelchipero/status/456867262322835456
arieljrcespedes|2014-04-17 01:34|0|0|"Vertí una lágrima porque te estoy extrañando Aún estoy bien para sonreír Chica, ahora pienso en tí todos los días"||||"456576374291968001"|https://twitter.com/arieljrcespedes/status/456576374291968001
20Jusii|2014-04-17 00:48|0|0|"Vertí una lágrima porque te estoy extrañando Aún estoy bien para sonreír Chica, ahora pienso en tí todos los días... http:// fb.me/2Cmzee7hc"||||"456564697056038912"|https://twitter.com/20Jusii/status/456564697056038912
FedeBussorelli|2014-04-16 18:57|0|0|"Vertí una lágrima porque te estoy extrañando Aún estoy bien para sonreír"||||"456476454872555520"|https://twitter.com/FedeBussorelli/status/456476454872555520
mikeylaneysa|2014-04-16 15:19|0|0|"Vertí una lágrima porque te estoy extrañando Aún estoy bien para sonreír Chico, ahora pienso en tí todos los días... http:// fb.me/279EsDgK7"||||"456421718957895681"|https://twitter.com/mikeylaneysa/status/456421718957895681
CarlosHarris810|2014-04-15 02:57|0|0|"Vertí una lágrima porque te estoy extrañando Aún estoy bien para sonreír Chica, ahora pienso en tí todos los días"||||"455872432361201664"|https://twitter.com/CarlosHarris810/status/455872432361201664
jazz97alvarenga|2014-04-14 21:04|0|0|"Vertí una lágrima porque te estoy extrañando Aún estoy bien para sonreír"||||"455783663591256064"|https://twitter.com/jazz97alvarenga/status/455783663591256064
Osmar_17|2014-04-14 04:35|0|0|"Vertí una lágrima porque te estoy extrañando Aún estoy bien para sonreír"||||"455534783930847232"|https://twitter.com/Osmar_17/status/455534783930847232
jose_gr_14|2014-04-13 00:09|0|0|"Vertí una lágrima porque te estoy extrañando Aún estoy bien para sonreír Chica, ahora pienso en tí todos los días... http:// fb.me/14ReOn1Iq"||||"455105548539920384"|https://twitter.com/jose_gr_14/status/455105548539920384
SabriVargas12|2014-04-12 08:14|0|1|"Vertí una lagrima porque te estoy extrañando, aun estoy bien por sonreir (8)"||||"454865062747201536"|https://twitter.com/SabriVargas12/status/454865062747201536
Gretel_Bel14|2014-04-11 23:37|0|0|"Vertí una lágrima porque te estoy extrañando Aún estoy bien para sonreír"||||"454735036193832961"|https://twitter.com/Gretel_Bel14/status/454735036193832961
TrinidadP95|2014-04-11 16:24|0|0|"Vertí una lagrima porque te estoy extrañando, aun estoy bien para sonreír"||||"454625982427959296"|https://twitter.com/TrinidadP95/status/454625982427959296
MMiikaaAgustina|2014-04-11 07:51|0|0|"Vertí una lágrima porque te estoy extrañando, aún estoy bien para sonreír. ♪"||||"454496843842330624"|https://twitter.com/MMiikaaAgustina/status/454496843842330624
opinionindepen|2014-04-11 04:32|1|0|"@VitaPedroESPN hizo bien Verti . Estaba muy caliente Banega."||@VitaPedroESPN||"454446859445358592"|https://twitter.com/opinionindepen/status/454446859445358592
GeriiSilva|2014-04-10 22:51|0|0|"Vertí una lágrima porque te estoy extrañando Aún estoy bien para sonreír ♪"||||"454361113493520384"|https://twitter.com/GeriiSilva/status/454361113493520384
ViudaDeBatman|2014-04-10 19:27|0|0|"Verti una lagrima porque te estoy extrañando. Aun estoy bien para sonreir. Chica, ahora pienso en ti todos los dias."||||"454309785102344192"|https://twitter.com/ViudaDeBatman/status/454309785102344192
