username|date|retweets|favorites|text|geo|mentions|hashtags|id|permalink
12andreagarcia|2012-05-13 02:03|0|0|"Por esas amigas que aunque estén lejos de ti sabes que estas mal y aun así te hacen sacar una sonrisa para al menos vertí feliz por 1minuto"||||"201462677338460161"|https://twitter.com/12andreagarcia/status/201462677338460161
SUSIQ_TRANKISS|2012-05-09 13:10|0|0|"@emonchog @currina_ Menos mal k voy a gradassssss!! Zona vertí pa morir!!! Jajaja"||@emonchog @currina_||"200180847612141568"|https://twitter.com/SUSIQ_TRANKISS/status/200180847612141568
flodar|2012-04-19 23:36|0|0|"@aptitudcreativa por suerte nada, solo algunas heridas, la moto mal , a ver que tal Verti ... Ya te contaré"||@aptitudcreativa||"193090733627023361"|https://twitter.com/flodar/status/193090733627023361
PaulaHeMatu|2012-04-13 18:18|0|1|"@Siliconvalle Q onda la Julia? La media cortaa. Eso de "Las opiniones verti ..." es tan cagón. De ponerse el parche antes de la herida. Mal ."||@Siliconvalle||"190836313551945729"|https://twitter.com/PaulaHeMatu/status/190836313551945729
AlessandraMilk|2012-04-04 21:56|0|0|"O Rafha Mendonca Fala mal dos Looks da @PaulaFernandes7 , mais se verti mal pra Burrooo! E essa Moda dele eh Super Brega! MuitoMais"||@PaulaFernandes7||"187629690763218944"|https://twitter.com/AlessandraMilk/status/187629690763218944
WebDyrDE|2012-03-25 22:27|0|0|"Loipersdorf Therme Wellnessurlaub Steiermark: Auch Sie haben sich bei der Suche nach Loipersdorf schon mal verti ... http:// bit.ly/H55ygo"||||"184013691031781376"|https://twitter.com/WebDyrDE/status/184013691031781376
DandoOpciones|2012-03-18 08:19|0|0|"@Antena3 igual que me acuerdo de mahou, verti seguros, santander, etc para mal , este año poned mucha publicidad, no aprendeis #A3F1Australia"||@Antena3|#A3F1Australia|"181278681174507520"|https://twitter.com/DandoOpciones/status/181278681174507520
DiegoSperanzini|2012-02-24 16:33|0|0|"@SuperTey77 la rinco tronco cheeeee? Dai vala' lasa star ....l'emportante le mia farse del mal ....cmq tegni gli oci verti :-)"||@SuperTey77||"173068019461922816"|https://twitter.com/DiegoSperanzini/status/173068019461922816
_Moonss|2012-02-17 12:28|0|0|"@Isak_Rangel amigi akabo d verti tweet :S ntp es estado fisico jeje me dolia mi kbza && asi bno aun m siento mal ;("||@Isak_Rangel||"170469760008593410"|https://twitter.com/_Moonss/status/170469760008593410
_Mediapiedra_|2012-02-15 00:38|0|0|"A mi los anuncios de Verti me siguen dando mal rollo..."||||"169566169295097856"|https://twitter.com/_Mediapiedra_/status/169566169295097856
amorpostmortem|2012-02-05 21:33|0|0|"No me gustaría ser la señora del anuncio de Verti . Llevo mal lo de que me echen polvos naranjas en la cara."||||"166258072640172033"|https://twitter.com/amorpostmortem/status/166258072640172033
CondeBond|2012-01-26 10:17|0|0|"@VERTI _CALIDAD Bienvenido! Te confundí inicialmente con verti seguros... menos mal que no! Años ha trabajé en vertical! ; )"||@VERTI||"162464093771538432"|https://twitter.com/CondeBond/status/162464093771538432
AzilemWelling|2012-01-06 05:06|0|0|"@FelipeCalderon vinites a sinaloa? Xk nu me dijites..Para verti golpeado! Mal gobernante! Un punte?? Mira el miedo de la "guerra vs. Narco""||@FelipeCalderon||"155138056826011651"|https://twitter.com/AzilemWelling/status/155138056826011651
PhilinThropy|2012-01-06 03:20|0|0|"pas mal le verti et les mecs comme toi sur tout les styles de zic et de danse... (@NaguiRamses live on http:// twitcam.livestream.com/7z6y1 )"||@NaguiRamses||"155111435926646784"|https://twitter.com/PhilinThropy/status/155111435926646784
deyermeiker|2012-01-05 04:37|0|0|"por lo menos no se vio tan mal pedo el verti y me puso 5 y ya me habia dicho q era np jaja eso de q chingados me sirve?"||||"154768408511131649"|https://twitter.com/deyermeiker/status/154768408511131649
Luuk_Me|2011-12-25 17:41|0|0|"Dancei mal no verti :/ (@SOU1FILHODAPUTA live on http:// twitcam.livestream.com/7s044 )"||@SOU1FILHODAPUTA||"150979490745561088"|https://twitter.com/Luuk_Me/status/150979490745561088
Luuk_Me|2011-12-08 01:12|0|0|"treinei mt bem pro verti , e não sei o que rolou pra mim ir mal . Desanimei. (@_kinhasoft3Fs live on http:// twitcam.livestream.com/7ipgg )"||@_kinhasoft3Fs||"144570024642879488"|https://twitter.com/Luuk_Me/status/144570024642879488
poxaviitor_|2011-11-26 03:25|0|0|"Acho que vou pro Verti , se eu ficar em casa no meu niver vou ficar lembrando das pessoas, e isso vai me deixar mal :'("||||"140254905557450753"|https://twitter.com/poxaviitor_/status/140254905557450753
Luuk_Me|2011-11-09 02:17|0|0|"@SlopiJey eu quero surpreender mano, fui mal no 2° DF, mas no verti espero dançar bem."||@SlopiJey||"134077240551026689"|https://twitter.com/Luuk_Me/status/134077240551026689
Wikpri|2011-11-05 19:55|0|0|"@laura_ verti me lleva por el mal camino!"||@laura_||"132893704317976576"|https://twitter.com/Wikpri/status/132893704317976576
Camila_Daianny|2011-10-19 22:42|0|0|"noosa o brasil presisa melhorar!!!ta sendo oq pais mais mal falado por causa das granças,o jeito de si verti !!!!!!! presisamor melhhorar"||||"126760191977988097"|https://twitter.com/Camila_Daianny/status/126760191977988097
Jaquelincita|2011-10-08 10:43|0|0|"@LitrosdeaLitro no te insulté, solo vertí mi opinión, esto es un show no te claves... Y me pareció mal tu opinión acerca de @LePigalle"||@LitrosdeaLitro @LePigalle||"122593029407252480"|https://twitter.com/Jaquelincita/status/122593029407252480
